fips,county,date,unemployment_rate
48435,Sutton,2025-06-01,5.6
48437,Swisher,2025-06-01,4.9
48439,Tarrant,2025-06-01,4
48441,Taylor,2025-06-01,3.5
48443,Terrell,2025-06-01,3.5
48445,Terry,2025-06-01,4.4
48447,Throckmorton,2025-06-01,4.4
48449,Titus,2025-06-01,4.3
48451,Tom Green,2025-06-01,3.3
48453,Travis,2025-06-01,3.4
48455,Trinity,2025-06-01,4.9
48457,Tyler,2025-06-01,6
48459,Upshur,2025-06-01,4.3
48461,Upton,2025-06-01,2
48463,Uvalde,2025-06-01,4.4
48465,Val Verde,2025-06-01,4.9
48467,Van Zandt,2025-06-01,4
48469,Victoria,2025-06-01,4.2
48471,Walker,2025-06-01,4.4
48473,Waller,2025-06-01,5.2
48475,Ward,2025-06-01,3.5
48477,Washington,2025-06-01,4
48479,Webb,2025-06-01,4.9
48481,Wharton,2025-06-01,4.4
48483,Wheeler,2025-06-01,3.1
48485,Wichita,2025-06-01,3.9
48487,Wilbarger,2025-06-01,3.8
48489,Willacy,2025-06-01,5.8
48491,Williamson,2025-06-01,3.5
48493,Wilson,2025-06-01,3.8
48495,Winkler,2025-06-01,3.2
48497,Wise,2025-06-01,3.6
48499,Wood,2025-06-01,4.8
48501,Yoakum,2025-06-01,4.2
48503,Young,2025-06-01,3.4
48505,Zapata,2025-06-01,6.6
48507,Zavala,2025-06-01,7.4
48001,Anderson,2025-07-01,4.6
48003,Andrews,2025-07-01,3.3
48005,Angelina,2025-07-01,4.7
48007,Aransas,2025-07-01,5
48009,Archer,2025-07-01,3.7
48011,Armstrong,2025-07-01,3.3
48013,Atascosa,2025-07-01,4.6
48015,Austin,2025-07-01,4.2
48017,Bailey,2025-07-01,4.8
48019,Bandera,2025-07-01,4.1
48021,Bastrop,2025-07-01,4.2
48023,Baylor,2025-07-01,3.1
48025,Bee,2025-07-01,5.1
48027,Bell,2025-07-01,4.9
48029,Bexar,2025-07-01,4.2
48031,Blanco,2025-07-01,3.8
48033,Borden,2025-07-01,3.6
48035,Bosque,2025-07-01,4.1
48037,Bowie,2025-07-01,4.4
48039,Brazoria,2025-07-01,5
48041,Brazos,2025-07-01,4.1
48043,Brewster,2025-07-01,3.4
48045,Briscoe,2025-07-01,3.3
48047,Brooks,2025-07-01,4.8
48049,Brown,2025-07-01,4.9
48051,Burleson,2025-07-01,3.8
48053,Burnet,2025-07-01,3.8
48055,Caldwell,2025-07-01,4
48057,Calhoun,2025-07-01,4.3
48059,Callahan,2025-07-01,3.7
48061,Cameron,2025-07-01,7.7
48063,Camp,2025-07-01,4.9
48065,Carson,2025-07-01,3.1
48067,Cass,2025-07-01,5.1
48069,Castro,2025-07-01,3.1
48071,Chambers,2025-07-01,5.2
48073,Cherokee,2025-07-01,4.8
48075,Childress,2025-07-01,2.7
48077,Clay,2025-07-01,4
48079,Cochran,2025-07-01,4.3
48081,Coke,2025-07-01,3.6
48083,Coleman,2025-07-01,3.8
48085,Collin,2025-07-01,4.1
48087,Collingsworth,2025-07-01,3.5
48089,Colorado,2025-07-01,3.8
48091,Comal,2025-07-01,3.9
48093,Comanche,2025-07-01,3.5
48095,Concho,2025-07-01,3.7
48097,Cooke,2025-07-01,4.5
48099,Coryell,2025-07-01,4.9
48101,Cottle,2025-07-01,2.4
48103,Crane,2025-07-01,2.8
48105,Crockett,2025-07-01,3.5
48107,Crosby,2025-07-01,4.6
48109,Culberson,2025-07-01,4
48111,Dallam,2025-07-01,3.3
48113,Dallas,2025-07-01,4.3
48115,Dawson,2025-07-01,4.7
48117,Deaf Smith,2025-07-01,3.9
48119,Delta,2025-07-01,4.3
48121,Denton,2025-07-01,4
48123,DeWitt,2025-07-01,5
48125,Dickens,2025-07-01,4
48127,Dimmit,2025-07-01,7.9
48129,Donley,2025-07-01,4.8
48131,Duval,2025-07-01,5.1
48133,Eastland,2025-07-01,6
48135,Ector,2025-07-01,4
48137,Edwards,2025-07-01,3.3
48139,Ellis,2025-07-01,4.1
48141,El Paso,2025-07-01,4.6
48143,Erath,2025-07-01,4.3
48145,Falls,2025-07-01,4.3
48147,Fannin,2025-07-01,4.1
48149,Fayette,2025-07-01,3.9
48151,Fisher,2025-07-01,2.9
48153,Floyd,2025-07-01,4.2
48155,Foard,2025-07-01,3.4
48157,Fort Bend,2025-07-01,4.5
48159,Franklin,2025-07-01,3.7
48161,Freestone,2025-07-01,4.9
48163,Frio,2025-07-01,6.6
48165,Gaines,2025-07-01,3.5
48167,Galveston,2025-07-01,4.7
48169,Garza,2025-07-01,5.5
48171,Gillespie,2025-07-01,3.3
48173,Glasscock,2025-07-01,2.8
48175,Goliad,2025-07-01,4.9
48177,Gonzales,2025-07-01,3.8
48179,Gray,2025-07-01,4.1
48181,Grayson,2025-07-01,4.1
48183,Gregg,2025-07-01,4.8
48185,Grimes,2025-07-01,5
48187,Guadalupe,2025-07-01,4.1
48189,Hale,2025-07-01,5.1
48191,Hall,2025-07-01,4.5
48193,Hamilton,2025-07-01,4.5
48195,Hansford,2025-07-01,3.9
48197,Hardeman,2025-07-01,3.4
48199,Hardin,2025-07-01,4.7
48201,Harris,2025-07-01,4.8
48203,Harrison,2025-07-01,5.1
48205,Hartley,2025-07-01,3.2
48207,Haskell,2025-07-01,3.9
48209,Hays,2025-07-01,3.6
48211,Hemphill,2025-07-01,5
48213,Henderson,2025-07-01,4.9
48215,Hidalgo,2025-07-01,7
48217,Hill,2025-07-01,4
48219,Hockley,2025-07-01,4.3
48221,Hood,2025-07-01,4.4
48223,Hopkins,2025-07-01,3.5
48225,Houston,2025-07-01,4.8
48227,Howard,2025-07-01,4.3
48229,Hudspeth,2025-07-01,4.5
48231,Hunt,2025-07-01,4.3
48233,Hutchinson,2025-07-01,4.3
48235,Irion,2025-07-01,3.2
48237,Jack,2025-07-01,5.8
48239,Jackson,2025-07-01,4.7
48241,Jasper,2025-07-01,6.5
48243,Jeff Davis,2025-07-01,4.6
48245,Jefferson,2025-07-01,6.1
48247,Jim Hogg,2025-07-01,5.5
48249,Jim Wells,2025-07-01,5.6
48251,Johnson,2025-07-01,3.9
48253,Jones,2025-07-01,4
48255,Karnes,2025-07-01,4.4
48257,Kaufman,2025-07-01,4.4
48259,Kendall,2025-07-01,3.7
48261,Kenedy,2025-07-01,9.5
48263,Kent,2025-07-01,5.1
48265,Kerr,2025-07-01,3.7
48267,Kimble,2025-07-01,3.9
48269,King,2025-07-01,2.8
48271,Kinney,2025-07-01,4.3
48273,Kleberg,2025-07-01,5.1
48275,Knox,2025-07-01,3.8
48277,Lamar,2025-07-01,4.1
48279,Lamb,2025-07-01,3.9
48281,Lampasas,2025-07-01,4.5
48283,La Salle,2025-07-01,4.5
48285,Lavaca,2025-07-01,3.5
48287,Lee,2025-07-01,3.9
48289,Leon,2025-07-01,4.1
48291,Liberty,2025-07-01,5.9
48293,Limestone,2025-07-01,4.6
48295,Lipscomb,2025-07-01,3.3
48297,Live Oak,2025-07-01,5
48299,Llano,2025-07-01,4
48301,Loving,2025-07-01,0.4
48303,Lubbock,2025-07-01,4
48305,Lynn,2025-07-01,3.8
48307,McCulloch,2025-07-01,4.7
48309,McLennan,2025-07-01,4.3
48311,McMullen,2025-07-01,4.8
48313,Madison,2025-07-01,5.3
48315,Marion,2025-07-01,5.8
48317,Martin,2025-07-01,3.7
48319,Mason,2025-07-01,3.7
48321,Matagorda,2025-07-01,6.2
48323,Maverick,2025-07-01,9.7
48325,Medina,2025-07-01,4.4
48327,Menard,2025-07-01,3.9
48329,Midland,2025-07-01,3.4
48331,Milam,2025-07-01,4.5
48333,Mills,2025-07-01,3.8
48335,Mitchell,2025-07-01,3.6
48337,Montague,2025-07-01,4.7
48339,Montgomery,2025-07-01,4.3
48341,Moore,2025-07-01,3.2
48343,Morris,2025-07-01,5.6
48345,Motley,2025-07-01,4.5
48347,Nacogdoches,2025-07-01,5.2
48349,Navarro,2025-07-01,4.8
48351,Newton,2025-07-01,6.7
48353,Nolan,2025-07-01,3.9
48355,Nueces,2025-07-01,4.5
48357,Ochiltree,2025-07-01,3.3
48359,Oldham,2025-07-01,3.1
48361,Orange,2025-07-01,4.9
48363,Palo Pinto,2025-07-01,4.1
48365,Panola,2025-07-01,5.3
48367,Parker,2025-07-01,3.6
48369,Parmer,2025-07-01,3.3
48371,Pecos,2025-07-01,4.3
48373,Polk,2025-07-01,5.2
48375,Potter,2025-07-01,3.7
48377,Presidio,2025-07-01,7.1
48379,Rains,2025-07-01,4
48381,Randall,2025-07-01,3.1
48383,Reagan,2025-07-01,4.5
48385,Real,2025-07-01,4.3
48387,Red River,2025-07-01,4.7
48389,Reeves,2025-07-01,3.9
48391,Refugio,2025-07-01,4.8
48393,Roberts,2025-07-01,4.9
48395,Robertson,2025-07-01,4.8
48397,Rockwall,2025-07-01,3.9
48399,Runnels,2025-07-01,3.6
48401,Rusk,2025-07-01,4.7
48403,Sabine,2025-07-01,6.9
48405,San Augustine,2025-07-01,5.9
48407,San Jacinto,2025-07-01,5.5
48409,San Patricio,2025-07-01,5.3
48411,San Saba,2025-07-01,4.4
48413,Schleicher,2025-07-01,5
48415,Scurry,2025-07-01,4.4
48417,Shackelford,2025-07-01,3.3
48419,Shelby,2025-07-01,5
48421,Sherman,2025-07-01,3.3
48423,Smith,2025-07-01,4.8
48425,Somervell,2025-07-01,4.5
48427,Starr,2025-07-01,9.9
48429,Stephens,2025-07-01,4.5
48431,Sterling,2025-07-01,3.6
48433,Stonewall,2025-07-01,2.1
48435,Sutton,2025-07-01,6.1
48437,Swisher,2025-07-01,4.6
48439,Tarrant,2025-07-01,4.2
48441,Taylor,2025-07-01,3.7
48443,Terrell,2025-07-01,3.7
48445,Terry,2025-07-01,4.7
48447,Throckmorton,2025-07-01,5
48449,Titus,2025-07-01,4.6
48451,Tom Green,2025-07-01,3.5
48453,Travis,2025-07-01,3.6
48455,Trinity,2025-07-01,5.3
48457,Tyler,2025-07-01,6.3
48459,Upshur,2025-07-01,4.6
48461,Upton,2025-07-01,1.8
48463,Uvalde,2025-07-01,4.6
48465,Val Verde,2025-07-01,6.2
48467,Van Zandt,2025-07-01,4.3
48469,Victoria,2025-07-01,4.4
48471,Walker,2025-07-01,4.8
48473,Waller,2025-07-01,5.7
48475,Ward,2025-07-01,3.5
48477,Washington,2025-07-01,4.2
48479,Webb,2025-07-01,4.9
48481,Wharton,2025-07-01,4.7
48483,Wheeler,2025-07-01,3.3
48485,Wichita,2025-07-01,4.1
48487,Wilbarger,2025-07-01,4.1
48489,Willacy,2025-07-01,5.9
48491,Williamson,2025-07-01,3.7
48493,Wilson,2025-07-01,4
48495,Winkler,2025-07-01,3.3
48497,Wise,2025-07-01,4
48499,Wood,2025-07-01,5
48501,Yoakum,2025-07-01,4.5
48503,Young,2025-07-01,3.5
48505,Zapata,2025-07-01,6.8
48507,Zavala,2025-07-01,7.4
48001,Anderson,2025-08-01,4.6
48003,Andrews,2025-08-01,3.6
48005,Angelina,2025-08-01,4.9
48007,Aransas,2025-08-01,5.4
48009,Archer,2025-08-01,4
48011,Armstrong,2025-08-01,3.3
48013,Atascosa,2025-08-01,4.7
48015,Austin,2025-08-01,4.4
48017,Bailey,2025-08-01,4.4
48019,Bandera,2025-08-01,4.4
48021,Bastrop,2025-08-01,4.1
48023,Baylor,2025-08-01,3.2
48025,Bee,2025-08-01,5.1
48027,Bell,2025-08-01,5
48029,Bexar,2025-08-01,4.4
48031,Blanco,2025-08-01,3.9
48033,Borden,2025-08-01,3.5
48035,Bosque,2025-08-01,4.4
48037,Bowie,2025-08-01,4.6
48039,Brazoria,2025-08-01,5.1
48041,Brazos,2025-08-01,4.2
48043,Brewster,2025-08-01,3.5
48045,Briscoe,2025-08-01,3.6
48047,Brooks,2025-08-01,4.5
48049,Brown,2025-08-01,4.3
48051,Burleson,2025-08-01,4
48053,Burnet,2025-08-01,4.1
48055,Caldwell,2025-08-01,4
48057,Calhoun,2025-08-01,4.3
48059,Callahan,2025-08-01,3.9
48061,Cameron,2025-08-01,7.5
48063,Camp,2025-08-01,5.3
48065,Carson,2025-08-01,3.2
48067,Cass,2025-08-01,5.3
48069,Castro,2025-08-01,3.1
48071,Chambers,2025-08-01,5.3
48073,Cherokee,2025-08-01,4.7
48075,Childress,2025-08-01,2.8
48077,Clay,2025-08-01,4.1
48079,Cochran,2025-08-01,4.2
48081,Coke,2025-08-01,3.8
48083,Coleman,2025-08-01,3.9
48085,Collin,2025-08-01,4.2
48087,Collingsworth,2025-08-01,3.5
48089,Colorado,2025-08-01,4.2
48091,Comal,2025-08-01,4
48093,Comanche,2025-08-01,3.5
48095,Concho,2025-08-01,3.6
48097,Cooke,2025-08-01,5
48099,Coryell,2025-08-01,5.2
48101,Cottle,2025-08-01,2.5
48103,Crane,2025-08-01,2.9
48105,Crockett,2025-08-01,3.5
48107,Crosby,2025-08-01,4.5
48109,Culberson,2025-08-01,4.1
48111,Dallam,2025-08-01,3.1
48113,Dallas,2025-08-01,4.4
48115,Dawson,2025-08-01,4.6
48117,Deaf Smith,2025-08-01,3.8
48119,Delta,2025-08-01,4.4
48121,Denton,2025-08-01,4.1
48123,DeWitt,2025-08-01,5.3
48125,Dickens,2025-08-01,4.2
48127,Dimmit,2025-08-01,7.3
48129,Donley,2025-08-01,4.6
48131,Duval,2025-08-01,4.8
48133,Eastland,2025-08-01,6.2
48135,Ector,2025-08-01,4.2
48137,Edwards,2025-08-01,3
48139,Ellis,2025-08-01,4.2
48141,El Paso,2025-08-01,4.8
48143,Erath,2025-08-01,4.3
48145,Falls,2025-08-01,4.4
48147,Fannin,2025-08-01,4.2
48149,Fayette,2025-08-01,4.1
48151,Fisher,2025-08-01,3.5
48153,Floyd,2025-08-01,4.5
48155,Foard,2025-08-01,3.3
48157,Fort Bend,2025-08-01,4.7
48159,Franklin,2025-08-01,4.1
48161,Freestone,2025-08-01,5.1
48163,Frio,2025-08-01,6.2
48165,Gaines,2025-08-01,3.6
48167,Galveston,2025-08-01,4.9
48169,Garza,2025-08-01,5.3
48171,Gillespie,2025-08-01,3.6
48173,Glasscock,2025-08-01,3.2
48175,Goliad,2025-08-01,5.3
48177,Gonzales,2025-08-01,3.9
48179,Gray,2025-08-01,4.3
48181,Grayson,2025-08-01,4.3
48183,Gregg,2025-08-01,4.9
48185,Grimes,2025-08-01,5
48187,Guadalupe,2025-08-01,4.2
48189,Hale,2025-08-01,4.6
48191,Hall,2025-08-01,4.5
48193,Hamilton,2025-08-01,4.8
48195,Hansford,2025-08-01,4
48197,Hardeman,2025-08-01,3.6
48199,Hardin,2025-08-01,4.9
48201,Harris,2025-08-01,5
48203,Harrison,2025-08-01,5.1
48205,Hartley,2025-08-01,3.4
48207,Haskell,2025-08-01,4.3
48209,Hays,2025-08-01,3.8
48211,Hemphill,2025-08-01,5.1
48213,Henderson,2025-08-01,4.9
48215,Hidalgo,2025-08-01,6.8
48217,Hill,2025-08-01,4.3
48219,Hockley,2025-08-01,4.4
48221,Hood,2025-08-01,4.7
48223,Hopkins,2025-08-01,3.7
48225,Houston,2025-08-01,4.8
48227,Howard,2025-08-01,4.3
48229,Hudspeth,2025-08-01,4.5
48231,Hunt,2025-08-01,4.6
48233,Hutchinson,2025-08-01,4.4
48235,Irion,2025-08-01,3.6
48237,Jack,2025-08-01,6.1
48239,Jackson,2025-08-01,4.8
48241,Jasper,2025-08-01,6.5
48243,Jeff Davis,2025-08-01,5.2
48245,Jefferson,2025-08-01,6.2
48247,Jim Hogg,2025-08-01,5.7
48249,Jim Wells,2025-08-01,5.4
48251,Johnson,2025-08-01,4
48253,Jones,2025-08-01,3.9
48255,Karnes,2025-08-01,4.4
48257,Kaufman,2025-08-01,4.5
48259,Kendall,2025-08-01,4
48261,Kenedy,2025-08-01,8.2
48263,Kent,2025-08-01,4.5
48265,Kerr,2025-08-01,4
48267,Kimble,2025-08-01,4.2
48269,King,2025-08-01,2.6
48271,Kinney,2025-08-01,4.2
48273,Kleberg,2025-08-01,5
48275,Knox,2025-08-01,4
48277,Lamar,2025-08-01,4.5
48279,Lamb,2025-08-01,3.9
48281,Lampasas,2025-08-01,4.5
48283,La Salle,2025-08-01,4.8
48285,Lavaca,2025-08-01,3.7
48287,Lee,2025-08-01,3.8
48289,Leon,2025-08-01,4.4
48291,Liberty,2025-08-01,6
48293,Limestone,2025-08-01,4.8
48295,Lipscomb,2025-08-01,3.4
48297,Live Oak,2025-08-01,5.5
48299,Llano,2025-08-01,4.5
48301,Loving,2025-08-01,0.4
48303,Lubbock,2025-08-01,3.9
48305,Lynn,2025-08-01,3.7
48307,McCulloch,2025-08-01,5
48309,McLennan,2025-08-01,4.4
48311,McMullen,2025-08-01,5.6
48313,Madison,2025-08-01,4.9
48315,Marion,2025-08-01,6.3
48317,Martin,2025-08-01,3.9
48319,Mason,2025-08-01,4
48321,Matagorda,2025-08-01,6.3
48323,Maverick,2025-08-01,8.6
48325,Medina,2025-08-01,4.5
48327,Menard,2025-08-01,4.7
48329,Midland,2025-08-01,3.5
48331,Milam,2025-08-01,4.8
48333,Mills,2025-08-01,3.8
48335,Mitchell,2025-08-01,3.5
48337,Montague,2025-08-01,4.9
48339,Montgomery,2025-08-01,4.5
48341,Moore,2025-08-01,3.4
48343,Morris,2025-08-01,5.9
48345,Motley,2025-08-01,5.3
48347,Nacogdoches,2025-08-01,5.1
48349,Navarro,2025-08-01,5.1
48351,Newton,2025-08-01,6.8
48353,Nolan,2025-08-01,4.1
48355,Nueces,2025-08-01,4.6
48357,Ochiltree,2025-08-01,3.5
48359,Oldham,2025-08-01,3.3
48361,Orange,2025-08-01,5.1
48363,Palo Pinto,2025-08-01,4.4
48365,Panola,2025-08-01,5.4
48367,Parker,2025-08-01,3.8
48369,Parmer,2025-08-01,3.2
48371,Pecos,2025-08-01,4.7
48373,Polk,2025-08-01,5.3
48375,Potter,2025-08-01,3.8
48377,Presidio,2025-08-01,7.4
48379,Rains,2025-08-01,4.3
48381,Randall,2025-08-01,3.3
48383,Reagan,2025-08-01,4.5
48385,Real,2025-08-01,5.1
48387,Red River,2025-08-01,5
48389,Reeves,2025-08-01,4.1
48391,Refugio,2025-08-01,5.6
48393,Roberts,2025-08-01,4.8
48395,Robertson,2025-08-01,4.8
48397,Rockwall,2025-08-01,4.1
48399,Runnels,2025-08-01,3.8
48401,Rusk,2025-08-01,4.9
48403,Sabine,2025-08-01,6.9
48405,San Augustine,2025-08-01,6.3
48407,San Jacinto,2025-08-01,5.7
48409,San Patricio,2025-08-01,5.6
48411,San Saba,2025-08-01,4.4
48413,Schleicher,2025-08-01,5
48415,Scurry,2025-08-01,4.1
48417,Shackelford,2025-08-01,3.5
48419,Shelby,2025-08-01,5.5
48421,Sherman,2025-08-01,3.2
48423,Smith,2025-08-01,4.2
48425,Somervell,2025-08-01,4.5
48427,Starr,2025-08-01,9.7
